epoch,batch,loss,classification_loss,bbox_regression_loss
0,392,1.2983654737472534,1.0789637565612793,0.2194017469882965
0,393,1.6723754405975342,1.1389155387878418,0.5334599614143372
0,394,1.5578076839447021,1.1244633197784424,0.43334442377090454
0,395,1.5998570919036865,1.1216661930084229,0.47819092869758606
0,396,1.6932854652404785,1.2020330429077148,0.49125245213508606
0,397,1.6324957609176636,1.1288889646530151,0.5036067962646484
0,398,1.5280272960662842,1.0693306922912598,0.458696573972702
0,399,1.4268231391906738,1.0801234245300293,0.34669968485832214
0,400,1.3241517543792725,1.0723888874053955,0.25176286697387695
0,401,1.7926766872406006,1.4300607442855835,0.3626159429550171
0,402,1.5943900346755981,1.0780045986175537,0.5163854360580444
0,403,1.7268141508102417,1.1469342708587646,0.579879879951477
0,404,1.5529332160949707,1.13774836063385,0.4151848554611206
0,405,1.5240877866744995,1.0779531002044678,0.44613465666770935
0,406,1.5165454149246216,1.1563255786895752,0.3602198660373688
0,407,1.4253385066986084,1.0366243124008179,0.38871413469314575
0,408,1.4667640924453735,1.0829100608825684,0.3838540315628052
0,409,1.4085726737976074,1.0881428718566895,0.3204297423362732
0,410,1.3332581520080566,1.0018692016601562,0.3313889801502228
0,411,1.4140809774398804,1.0952222347259521,0.31885871291160583
0,412,1.2382662296295166,1.0020743608474731,0.23619186878204346
0,413,1.5282814502716064,1.0766220092773438,0.45165950059890747
0,414,1.3762439489364624,1.0401206016540527,0.33612334728240967
0,415,1.2541640996932983,0.9338655471801758,0.32029852271080017
0,416,1.27616548538208,1.0171856880187988,0.258979856967926
0,417,1.4103336334228516,0.9755935668945312,0.4347401261329651
0,418,1.1184748411178589,0.8614264726638794,0.2570483684539795
0,419,1.3487077951431274,0.9774156808853149,0.3712921440601349
0,420,1.5915887355804443,1.067216396331787,0.5243723392486572
0,421,1.3204811811447144,0.8777779936790466,0.44270315766334534
0,422,1.3941618204116821,0.9087667465209961,0.4853951036930084
0,423,1.264592170715332,0.9087944030761719,0.3557977080345154
0,424,1.4794448614120483,1.0725164413452148,0.4069284200668335
0,425,1.5160679817199707,1.1021851301193237,0.4138827919960022
0,426,1.1924912929534912,0.8678406476974487,0.3246506154537201
0,427,1.4199841022491455,0.9367532730102539,0.4832308292388916
0,428,1.355146884918213,0.8762161135673523,0.4789307415485382
0,429,1.3450877666473389,0.9935664534568787,0.35152125358581543
0,430,1.372908115386963,0.9609555006027222,0.41195255517959595
0,431,1.3861359357833862,0.9332625865936279,0.4528733491897583
0,432,1.4044731855392456,1.0219824314117432,0.38249075412750244
0,433,1.2762476205825806,0.9718972444534302,0.3043503761291504
0,434,1.2518744468688965,0.916226327419281,0.33564817905426025
0,435,1.2569446563720703,0.9465296268463135,0.3104150891304016
0,436,4.052195072174072,1.0338749885559082,3.018320083618164
0,437,1.34126615524292,1.0186796188354492,0.3225865364074707
0,438,1.4689761400222778,0.9888072609901428,0.480168879032135
0,439,1.1814019680023193,0.8450539112091064,0.33634811639785767
0,440,1.1694786548614502,0.7940332889556885,0.37544533610343933
0,441,0.9074896574020386,0.6470564007759094,0.26043325662612915
0,442,0.8644251823425293,0.6030628681182861,0.26136234402656555
0,443,2.124201536178589,1.755171298980713,0.36903029680252075
0,444,1.4691909551620483,1.1682859659194946,0.3009049594402313
0,445,1.7380650043487549,1.2435399293899536,0.4945250153541565
0,446,1.672645092010498,1.2924108505249023,0.3802343010902405
0,447,1.8307217359542847,1.3815454244613647,0.4491763412952423
0,448,1.6869131326675415,1.2685465812683105,0.41836655139923096
0,449,1.7121729850769043,1.2389346361160278,0.4732382893562317
0,450,1.706454873085022,1.1717960834503174,0.5346587896347046
0,451,1.7291324138641357,1.1117819547653198,0.6173504590988159
0,452,1.8953709602355957,1.142214298248291,0.7531567215919495
0,453,1.4656379222869873,1.0596415996551514,0.40599632263183594
